relativePath,originalExt,originalBytes,webpBytes,deltaBytes,deltaPercent,originalSize,webpSize,quality
TROG/original/65-bird-blue-flower-blue.png,png,362043,37792,-324251,-89.56,353.56 KB,36.91 KB,85
TROG/original/65-bird-blue-flower-white.png,png,384829,38612,-346217,-89.97,375.81 KB,37.71 KB,85
TROG/original/65-bird-white-flower-blue.png,png,310725,31298,-279427,-89.93,303.44 KB,30.56 KB,85
TROG/original/65-bird-white-flower-white.png,png,411697,41828,-369869,-89.84,402.05 KB,40.85 KB,85
TROG/original/66-big-blue-box.png,png,414822,28508,-386314,-93.13,405.10 KB,27.84 KB,85
TROG/original/66-big-pink-box.png,png,405226,29382,-375844,-92.75,395.73 KB,28.69 KB,85
TROG/original/66-small-blue-box.png,png,171189,10534,-160655,-93.85,167.18 KB,10.29 KB,85
TROG/original/66-small-pink-box.png,png,165528,10360,-155168,-93.74,161.65 KB,10.12 KB,85
TROG/original/69-pencil-on-red-book.png,png,119089,9714,-109375,-91.84,116.30 KB,9.49 KB,85
TROG/original/69-pencil-on-yellow-book.png,png,113293,8574,-104719,-92.43,110.64 KB,8.37 KB,85
TROG/original/69-red-book-on-pencil.png,png,114743,9576,-105167,-91.65,112.05 KB,9.35 KB,85
TROG/original/69-yellow-book-on-pencil.png,png,113495,8818,-104677,-92.23,110.83 KB,8.61 KB,85
TROG/original/7-holding.png,png,437534,43236,-394298,-90.12,427.28 KB,42.22 KB,85
TROG/original/7-jumping.png,png,345850,32804,-313046,-90.51,337.74 KB,32.04 KB,85
TROG/original/7-pushing.png,png,971106,65108,-905998,-93.30,948.35 KB,63.58 KB,85
TROG/original/7-sitting.png,png,509271,64560,-444711,-87.32,497.33 KB,63.05 KB,85
TROG/original/70-dog-chases-girl.png,png,568229,55822,-512407,-90.18,554.91 KB,54.51 KB,85
TROG/original/70-girl-chases-big-dog.png,png,480133,42110,-438023,-91.23,468.88 KB,41.12 KB,85
TROG/original/70-girl-chases-small-dog.png,png,406553,40426,-366127,-90.06,397.02 KB,39.48 KB,85
TROG/original/70-girl-chases-small-dog2.png,png,438290,47990,-390300,-89.05,428.02 KB,46.87 KB,85
TROG/original/71-blue-square-in-star.png,png,266064,16600,-249464,-93.76,259.83 KB,16.21 KB,85
TROG/original/71-blue-star-in-square.png,png,453636,32928,-420708,-92.74,443.00 KB,32.16 KB,85
TROG/original/71-star-in-blue-square.png,png,442305,34234,-408071,-92.26,431.94 KB,33.43 KB,85
TROG/original/71-yellow-square-in-star.png,png,283160,28508,-254652,-89.93,276.52 KB,27.84 KB,85
TROG/original/72-brown-dog-chase-white-horse.png,png,478101,38826,-439275,-91.88,466.90 KB,37.92 KB,85
TROG/original/72-brown-horse-chase-white-dog.png,png,457295,41606,-415689,-90.90,446.58 KB,40.63 KB,85
TROG/original/72-white-dog-chase-brown-horse.png,png,553927,45918,-508009,-91.71,540.94 KB,44.84 KB,85
TROG/original/72-white-horse-chase-brown-dog.png,png,467792,37344,-430448,-92.02,456.83 KB,36.47 KB,85
TROG/original/73-brown-ball-brown-dog.png,png,379479,28682,-350797,-92.44,370.58 KB,28.01 KB,85
TROG/original/73-brown-dog-white-ball.png,png,313248,25634,-287614,-91.82,305.91 KB,25.03 KB,85
TROG/original/73-white-dog-brown-ball.png,png,382228,32388,-349840,-91.53,373.27 KB,31.63 KB,85
TROG/original/73-white-dog-white-ball.png,png,365956,30452,-335504,-91.68,357.38 KB,29.74 KB,85
TROG/original/74-long-green-pencil.png,png,101728,5826,-95902,-94.27,99.34 KB,5.69 KB,85
TROG/original/74-long-red-pencil.png,png,104017,7904,-96113,-92.40,101.58 KB,7.72 KB,85
TROG/original/74-short-green-pencil.png,png,60976,3318,-57658,-94.56,59.55 KB,3.24 KB,85
TROG/original/74-short-red-pencil.png,png,62905,4352,-58553,-93.08,61.43 KB,4.25 KB,85
TROG/original/75-boy-before-horse.png,png,581073,57578,-523495,-90.09,567.45 KB,56.23 KB,85
TROG/original/75-boy-behind-horse.png,png,576522,65696,-510826,-88.60,563.01 KB,64.16 KB,85
TROG/original/75-boy-chases-horse.png,png,678489,72612,-605877,-89.30,662.59 KB,70.91 KB,85
TROG/original/75-girl-chases-horse.png,png,591072,61630,-529442,-89.57,577.22 KB,60.19 KB,85
TROG/original/76-hat-and-shoes.png,png,429358,45268,-384090,-89.46,419.29 KB,44.21 KB,85
TROG/original/76-hat-no-shoes.png,png,425980,42752,-383228,-89.96,416.00 KB,41.75 KB,85
TROG/original/76-no-hat-no-shoes.png,png,302336,32828,-269508,-89.14,295.25 KB,32.06 KB,85
TROG/original/76-shoes-no-hat.png,png,273357,32032,-241325,-88.28,266.95 KB,31.28 KB,85
TROG/original/77-green-book-on-pencil.png,png,99044,7928,-91116,-92.00,96.72 KB,7.74 KB,85
TROG/original/77-pencil-on-green-book.png,png,104601,7788,-96813,-92.55,102.15 KB,7.61 KB,85
TROG/original/77-pencil-on-red-book.png,png,102771,8736,-94035,-91.50,100.36 KB,8.53 KB,85
TROG/original/77-red-book-on-pencil.png,png,98610,8630,-89980,-91.25,96.30 KB,8.43 KB,85
TROG/original/78-black-cat-chase-white-cow.png,png,371863,30420,-341443,-91.82,363.15 KB,29.71 KB,85
TROG/original/78-black-cow-chase-white-cat.png,png,485762,48106,-437656,-90.10,474.38 KB,46.98 KB,85
TROG/original/78-white-cat-chase-black-cow.png,png,403889,38188,-365701,-90.54,394.42 KB,37.29 KB,85
TROG/original/78-white-cow-chase-black-cat.png,png,471047,41528,-429519,-91.18,460.01 KB,40.55 KB,85
TROG/original/79-red-circle-in-star.png,png,178978,15196,-163782,-91.51,174.78 KB,14.84 KB,85
TROG/original/79-star-below-red-circle.png,png,203836,16596,-187240,-91.86,199.06 KB,16.21 KB,85
TROG/original/79-star-beside-circle.png,png,248432,21436,-226996,-91.37,242.61 KB,20.93 KB,85
TROG/original/79-star-in-red-circle.png,png,176251,14820,-161431,-91.59,172.12 KB,14.47 KB,85
TROG/original/8-dancing.png,png,636480,70602,-565878,-88.91,621.56 KB,68.95 KB,85
TROG/original/8-drinking.png,png,196479,25124,-171355,-87.21,191.87 KB,24.54 KB,85
TROG/original/8-reading.png,png,301412,37514,-263898,-87.55,294.35 KB,36.63 KB,85
TROG/original/8-running.png,png,441343,45620,-395723,-89.66,431.00 KB,44.55 KB,85
TROG/original/80-dog-chases-small-boy.png,png,460512,44664,-415848,-90.30,449.72 KB,43.62 KB,85
TROG/original/80-dog-chases-tall-boy.png,png,488392,44946,-443446,-90.80,476.95 KB,43.89 KB,85
TROG/original/80-small-boy-chases-dog.png,png,531228,46440,-484788,-91.26,518.78 KB,45.35 KB,85
TROG/original/80-tall-boy-chases-dog.png,png,549699,45630,-504069,-91.70,536.82 KB,44.56 KB,85
TROG/original/81-horse-sheep-grass.png,png,1173272,100700,-1072572,-91.42,1.12 MB,98.34 KB,85
TROG/original/81-horse-sheep-water-barn.png,png,1191653,104018,-1087635,-91.27,1.14 MB,101.58 KB,85
TROG/original/81-horse-water-barn-sheep-grass.png,png,1208252,105110,-1103142,-91.30,1.15 MB,102.65 KB,85
TROG/original/81-sheep-water.png,png,1157712,100538,-1057174,-91.32,1.10 MB,98.18 KB,85
TROG/original/82-desk.png,png,369215,27362,-341853,-92.59,360.56 KB,26.72 KB,85
TROG/original/82-notebook-tree.png,png,396537,34038,-362499,-91.42,387.24 KB,33.24 KB,85
TROG/original/82-notebook-writing.png,png,384616,35598,-349018,-90.74,375.60 KB,34.76 KB,85
TROG/original/82-paper-tree.png,png,404146,33632,-370514,-91.68,394.67 KB,32.84 KB,85
TROG/original/83-picnic-island-rainy.png,png,1299184,96832,-1202352,-92.55,1.24 MB,94.56 KB,85
TROG/original/83-picnic-island-sunny.png,png,1202941,107188,-1095753,-91.09,1.15 MB,104.68 KB,85
TROG/original/83-picnic-park-rainy.png,png,1081161,85774,-995387,-92.07,1.03 MB,83.76 KB,85
TROG/original/83-picnic-sunny-park.png,png,966104,93484,-872620,-90.32,943.46 KB,91.29 KB,85
TROG/original/84-keys-on-couch-pillows.png,png,549272,32850,-516422,-94.02,536.40 KB,32.08 KB,85
TROG/original/84-keys-on-couch.png,png,561350,34252,-527098,-93.90,548.19 KB,33.45 KB,85
TROG/original/84-keys-under-couch-no-pillows.png,png,651073,37214,-613859,-94.28,635.81 KB,36.34 KB,85
TROG/original/84-keys-under-couch-pillows.png,png,698108,39162,-658946,-94.39,681.75 KB,38.24 KB,85
TROG/original/85-gardener-flower-hat-off.png,png,719082,66154,-652928,-90.80,702.23 KB,64.60 KB,85
TROG/original/85-gardener-flower-hat-off2.png,png,735396,62504,-672892,-91.50,718.16 KB,61.04 KB,85
TROG/original/85-gardener-flower-hat-on.png,png,1037162,108384,-928778,-89.55,1012.85 KB,105.84 KB,85
TROG/original/85-gardener-hat.png,png,760003,73564,-686439,-90.32,742.19 KB,71.84 KB,85
TROG/original/86-drop-books.png,png,581639,62344,-519295,-89.28,568.01 KB,60.88 KB,85
TROG/original/86-no-trip.png,png,640208,57954,-582254,-90.95,625.20 KB,56.60 KB,85
TROG/original/86-trip-drop-books.png,png,664184,55862,-608322,-91.59,648.62 KB,54.55 KB,85
TROG/original/86-trip-rock.png,png,548123,40598,-507525,-92.59,535.28 KB,39.65 KB,85
TROG/original/88-carry-guitar-dance.png,png,848109,84002,-764107,-90.10,828.23 KB,82.03 KB,85
TROG/original/88-carry-guitar-guy-dances.png,png,519840,49608,-470232,-90.46,507.66 KB,48.45 KB,85
TROG/original/88-play-guitar-dance.png,png,594335,60012,-534323,-89.90,580.41 KB,58.61 KB,85
TROG/original/88-play-guitars-dance.png,png,687604,67414,-620190,-90.20,671.49 KB,65.83 KB,85
TROG/original/89-hoodie-island.png,png,1066665,63210,-1003455,-94.07,1.02 MB,61.73 KB,85
TROG/original/89-hoodie-snow.png,png,874833,47892,-826941,-94.53,854.33 KB,46.77 KB,85
TROG/original/89-island.png,png,1044374,59986,-984388,-94.26,1019.90 KB,58.58 KB,85
TROG/original/89-snow.png,png,858675,50770,-807905,-94.09,838.55 KB,49.58 KB,85
TROG/original/9-long.png,png,97161,7248,-89913,-92.54,94.88 KB,7.08 KB,85
TROG/original/9-short1.png,png,51285,4312,-46973,-91.59,50.08 KB,4.21 KB,85
TROG/original/9-short2.png,png,53245,3250,-49995,-93.90,52.00 KB,3.17 KB,85
TROG/original/9-short3.png,png,49587,3042,-46545,-93.87,48.42 KB,2.97 KB,85
TROG/original/90-he-plays-soccer.png,png,1116769,86906,-1029863,-92.22,1.07 MB,84.87 KB,85
TROG/original/90-he-swims.png,png,825677,48108,-777569,-94.17,806.33 KB,46.98 KB,85
TROG/original/90-they-play-soccer.png,png,1171380,96380,-1075000,-91.77,1.12 MB,94.12 KB,85
TROG/original/90-they-swim.png,png,816934,51716,-765218,-93.67,797.79 KB,50.50 KB,85
TROG/original/91-book-falls.png,png,493656,40948,-452708,-91.71,482.09 KB,39.99 KB,85
TROG/original/91-stub-toe-book-falls.png,png,474282,37686,-436596,-92.05,463.17 KB,36.80 KB,85
TROG/original/91-stub-toe.png,png,452876,37568,-415308,-91.70,442.26 KB,36.69 KB,85
TROG/original/91-trip-rock.png,png,477512,39750,-437762,-91.68,466.32 KB,38.82 KB,85
TROG/original/92-read-write.png,png,1050624,60138,-990486,-94.28,1.00 MB,58.73 KB,85
TROG/original/92-they-write.png,png,1056654,61382,-995272,-94.19,1.01 MB,59.94 KB,85
TROG/original/92-throws-plane-reads.png,png,1060330,61904,-998426,-94.16,1.01 MB,60.45 KB,85
TROG/original/92-throws-plane-writes.png,png,1065428,61944,-1003484,-94.19,1.02 MB,60.49 KB,85
TROG/original/93-clown-large-hat.png,png,672384,57446,-614938,-91.46,656.63 KB,56.10 KB,85
TROG/original/93-clown-small-hat.png,png,621321,53006,-568315,-91.47,606.76 KB,51.76 KB,85
TROG/original/93-duck-behind-turtle.png,png,480562,42010,-438552,-91.26,469.30 KB,41.03 KB,85
TROG/original/93-duck-on-bridge.png,png,468085,41606,-426479,-91.11,457.11 KB,40.63 KB,85
TROG/original/93-duck-turtle-on-bridge.png,png,487378,43008,-444370,-91.18,475.96 KB,42.00 KB,85
TROG/original/93-kid-large-hat.png,png,632910,56036,-576874,-91.15,618.08 KB,54.72 KB,85
TROG/original/93-kid-small-hat.png,png,615986,54076,-561910,-91.22,601.55 KB,52.81 KB,85
TROG/original/93-turtle-behind-duck.png,png,482431,37714,-444717,-92.18,471.12 KB,36.83 KB,85
TROG/original/94-girl-serves-woman-cake-no-line.png,png,840842,74098,-766744,-91.19,821.13 KB,72.36 KB,85
TROG/original/94-girl-serves-woman-cake.png,png,920586,82686,-837900,-91.02,899.01 KB,80.75 KB,85
TROG/original/94-woman-serves-girl-cake-no-line.png,png,829373,73262,-756111,-91.17,809.93 KB,71.54 KB,85
TROG/original/94-woman-serves-girl-cake.png,png,902533,78734,-823799,-91.28,881.38 KB,76.89 KB,85
TROG/original/95-boy-chase-large-dog.png,png,396680,40948,-355732,-89.68,387.38 KB,39.99 KB,85
TROG/original/95-boy-chase-small-dog.png,png,383747,36808,-346939,-90.41,374.75 KB,35.95 KB,85
TROG/original/95-large-dog-chase-boy.png,png,424238,42910,-381328,-89.89,414.29 KB,41.90 KB,85
TROG/original/95-small-dog-chase-boy.png,png,357247,33840,-323407,-90.53,348.87 KB,33.05 KB,85
TROG/original/96-short-girl-hold-backpack.png,png,453483,44244,-409239,-90.24,442.85 KB,43.21 KB,85
TROG/original/96-tall-girl-hold-backpack.png,png,445784,43840,-401944,-90.17,435.34 KB,42.81 KB,85
TROG/original/96-tall-girl-pencil.png,png,439595,41990,-397605,-90.45,429.29 KB,41.01 KB,85
TROG/original/96-tall-girl-wear-backpack.png,png,454211,41742,-412469,-90.81,443.57 KB,40.76 KB,85
TROG/original/97-broken-train-on-rug.png,png,1001247,39884,-961363,-96.02,977.78 KB,38.95 KB,85
TROG/original/97-empty-rug.png,png,995292,38478,-956814,-96.13,971.96 KB,37.58 KB,85
TROG/original/97-empty-shelf.png,png,1015456,44504,-970952,-95.62,991.66 KB,43.46 KB,85
TROG/original/97-train-on-shelf.png,png,1010068,43486,-966582,-95.69,986.39 KB,42.47 KB,85
TROG/original/98-eat-banana.png,png,356355,31062,-325293,-91.28,348.00 KB,30.33 KB,85
TROG/original/98-eat-brown-banana.png,png,357659,31192,-326467,-91.28,349.28 KB,30.46 KB,85
TROG/original/98-look-banana.png,png,371203,30158,-341045,-91.88,362.50 KB,29.45 KB,85
TROG/original/98-look-brown-banana.png,png,376302,31268,-345034,-91.69,367.48 KB,30.54 KB,85
TROG/original/99-rainy-sun.png,png,497862,38034,-459828,-92.36,486.19 KB,37.14 KB,85
TROG/original/99-rainy.png,png,476157,36774,-439383,-92.28,465.00 KB,35.91 KB,85
TROG/original/99-stormy.png,png,507990,38962,-469028,-92.33,496.08 KB,38.05 KB,85
TROG/original/99-sunny.png,png,486005,36266,-449739,-92.54,474.61 KB,35.42 KB,85
TROG/shared/1-boy.webp,webp,62906,31392,-31514,-50.10,61.43 KB,30.66 KB,85
TROG/shared/1-fork.webp,webp,31080,14144,-16936,-54.49,30.35 KB,13.81 KB,85
TROG/shared/1-knife.webp,webp,9252,5100,-4152,-44.88,9.04 KB,4.98 KB,85
TROG/shared/1-shoe.webp,webp,34548,18996,-15552,-45.02,33.74 KB,18.55 KB,85
TROG/shared/1-tree.webp,webp,72846,33626,-39220,-53.84,71.14 KB,32.84 KB,85
TROG/shared/10-boy1.webp,webp,85596,41878,-43718,-51.07,83.59 KB,40.90 KB,85
TROG/shared/10-girl1.webp,webp,74522,35748,-38774,-52.03,72.78 KB,34.91 KB,85
TROG/shared/10-girl2.webp,webp,71564,35056,-36508,-51.01,69.89 KB,34.23 KB,85
TROG/shared/10-tall.webp,webp,91012,45692,-45320,-49.80,88.88 KB,44.62 KB,85
TROG/shared/100-gray-plane-over-clouds.webp,webp,259930,70410,-189520,-72.91,253.84 KB,68.76 KB,85
TROG/shared/100-gray-plane-under-clouds.webp,webp,273596,80332,-193264,-70.64,267.18 KB,78.45 KB,85
TROG/shared/100-white-plane-over-clouds.webp,webp,243110,68572,-174538,-71.79,237.41 KB,66.96 KB,85
TROG/shared/100-white-plane-under-clouds.webp,webp,300610,80958,-219652,-73.07,293.56 KB,79.06 KB,85
TROG/shared/101-whale-above-fish-turtle.webp,webp,255564,87298,-168266,-65.84,249.57 KB,85.25 KB,85
TROG/shared/101-whale-behind-fish-turtle.webp,webp,257418,91770,-165648,-64.35,251.38 KB,89.62 KB,85
TROG/shared/101-whale-below-fish-turtle.webp,webp,254342,89836,-164506,-64.68,248.38 KB,87.73 KB,85
TROG/shared/101-whale-between-fish-turtle.webp,webp,257388,91758,-165630,-64.35,251.36 KB,89.61 KB,85
TROG/shared/102-car-into-tunnel.webp,webp,30268,36520,6252,20.66,29.56 KB,35.66 KB,85
TROG/shared/102-car-out-of-tunnel.webp,webp,29222,34944,5722,19.58,28.54 KB,34.13 KB,85
TROG/shared/102-car-truck-into-tunnel.webp,webp,30104,36100,5996,19.92,29.40 KB,35.25 KB,85
TROG/shared/102-car-truck-out-of-tunnel.webp,webp,29612,35456,5844,19.74,28.92 KB,34.63 KB,85
TROG/shared/102-truck-into-tunnel.webp,webp,54650,26208,-28442,-52.04,53.37 KB,25.59 KB,85
TROG/shared/103-homework-desk-puzzle.webp,webp,180314,72246,-108068,-59.93,176.09 KB,70.55 KB,85
TROG/shared/103-homework-desk.webp,webp,48624,27230,-21394,-44.00,47.48 KB,26.59 KB,85
TROG/shared/103-puzzle-desk.webp,webp,50582,28040,-22542,-44.57,49.40 KB,27.38 KB,85
TROG/shared/103-puzzle-floor.webp,webp,183126,75508,-107618,-58.77,178.83 KB,73.74 KB,85
TROG/shared/11-blue.webp,webp,27642,13138,-14504,-52.47,26.99 KB,12.83 KB,85
TROG/shared/11-pink.webp,webp,26650,12434,-14216,-53.34,26.03 KB,12.14 KB,85
TROG/shared/11-red.webp,webp,32354,17816,-14538,-44.93,31.60 KB,17.40 KB,85
TROG/shared/11-yellow.webp,webp,22272,11426,-10846,-48.70,21.75 KB,11.16 KB,85
TROG/shared/12-black-horse.webp,webp,64020,33938,-30082,-46.99,62.52 KB,33.14 KB,85
TROG/shared/12-brown-horse.webp,webp,78532,36844,-41688,-53.08,76.69 KB,35.98 KB,85
TROG/shared/12-grey-dog.webp,webp,52224,22014,-30210,-57.85,51.00 KB,21.50 KB,85
TROG/shared/12-yellow-dog.webp,webp,56226,22720,-33506,-59.59,54.91 KB,22.19 KB,85
TROG/shared/13-boy-running.webp,webp,54250,25760,-28490,-52.52,52.98 KB,25.16 KB,85
TROG/shared/13-cat-sitting.webp,webp,76770,34512,-42258,-55.04,74.97 KB,33.70 KB,85
TROG/shared/13-cow-walking.webp,webp,106258,52580,-53678,-50.52,103.77 KB,51.35 KB,85
TROG/shared/13-person-sitting.webp,webp,125692,56738,-68954,-54.86,122.75 KB,55.41 KB,85
TROG/shared/14-big-cup.webp,webp,56698,29492,-27206,-47.98,55.37 KB,28.80 KB,85
TROG/shared/14-blue-box.webp,webp,12502,4858,-7644,-61.14,12.21 KB,4.74 KB,85
TROG/shared/14-pink-cup.webp,webp,22380,10168,-12212,-54.57,21.86 KB,9.93 KB,85
TROG/shared/14-purple-box.webp,webp,42648,18276,-24372,-57.15,41.65 KB,17.85 KB,85
TROG/shared/15-dog-eating.webp,webp,52488,25238,-27250,-51.92,51.26 KB,24.65 KB,85
TROG/shared/15-dog-sitting.webp,webp,49960,23514,-26446,-52.93,48.79 KB,22.96 KB,85
TROG/shared/15-girl-sitting.webp,webp,47480,23350,-24130,-50.82,46.37 KB,22.80 KB,85
TROG/shared/15-girl-skipping.webp,webp,66980,33014,-33966,-50.71,65.41 KB,32.24 KB,85
TROG/shared/16-green-comb.webp,webp,22924,11256,-11668,-50.90,22.39 KB,10.99 KB,85
TROG/shared/16-purple-ball.webp,webp,53910,24960,-28950,-53.70,52.65 KB,24.38 KB,85
TROG/shared/16-red-ball.webp,webp,51954,23552,-28402,-54.67,50.74 KB,23.00 KB,85
TROG/shared/16-red-comb.webp,webp,34622,18598,-16024,-46.28,33.81 KB,18.16 KB,85
TROG/shared/17-boy-running.webp,webp,56286,27972,-28314,-50.30,54.97 KB,27.32 KB,85
TROG/shared/17-boy-sitting.webp,webp,76452,38792,-37660,-49.26,74.66 KB,37.88 KB,85
TROG/shared/17-cat-napping.webp,webp,53912,29464,-24448,-45.35,52.65 KB,28.77 KB,85
TROG/shared/17-horse-standing.webp,webp,96810,49212,-47598,-49.17,94.54 KB,48.06 KB,85
TROG/shared/18-baby-sitting.webp,webp,43542,20300,-23242,-53.38,42.52 KB,19.82 KB,85
TROG/shared/18-dog-drinking.webp,webp,74770,36562,-38208,-51.10,73.02 KB,35.71 KB,85
TROG/shared/18-dog-not-drinking.webp,webp,56328,27926,-28402,-50.42,55.01 KB,27.27 KB,85
TROG/shared/18-girl-standing.webp,webp,100336,42210,-58126,-57.93,97.98 KB,41.22 KB,85
TROG/shared/19-cat-sitting.webp,webp,51866,26072,-25794,-49.73,50.65 KB,25.46 KB,85
TROG/shared/19-girl-jumping.webp,webp,73934,31016,-42918,-58.05,72.20 KB,30.29 KB,85
TROG/shared/19-girl-not-jumping.webp,webp,62774,30288,-32486,-51.75,61.30 KB,29.58 KB,85
TROG/shared/19-horse-standing.webp,webp,87574,44702,-42872,-48.96,85.52 KB,43.65 KB,85
TROG/shared/2-bird.webp,webp,33504,15470,-18034,-53.83,32.72 KB,15.11 KB,85
TROG/shared/2-chair.webp,webp,71592,31598,-39994,-55.86,69.91 KB,30.86 KB,85
TROG/shared/2-hat.webp,webp,46428,23918,-22510,-48.48,45.34 KB,23.36 KB,85
TROG/shared/2-woman.webp,webp,158668,73126,-85542,-53.91,154.95 KB,71.41 KB,85
TROG/shared/20-dog-sitting.webp,webp,124224,56994,-67230,-54.12,121.31 KB,55.66 KB,85
TROG/shared/20-dog-standing.webp,webp,96526,49984,-46542,-48.22,94.26 KB,48.81 KB,85
TROG/shared/20-girl-standing.webp,webp,109752,53662,-56090,-51.11,107.18 KB,52.40 KB,85
TROG/shared/20-man-standing.webp,webp,80420,41632,-38788,-48.23,78.54 KB,40.66 KB,85
TROG/shared/21-boy-hold-box.webp,webp,76532,36464,-40068,-52.35,74.74 KB,35.61 KB,85
TROG/shared/21-boy-jump-box.webp,webp,62030,32786,-29244,-47.14,60.58 KB,32.02 KB,85
TROG/shared/21-boy-run.webp,webp,115206,53466,-61740,-53.59,112.51 KB,52.21 KB,85
TROG/shared/21-horse-jump-box.webp,webp,72238,37304,-34934,-48.36,70.54 KB,36.43 KB,85
TROG/shared/22-cat-on-table.webp,webp,69764,32544,-37220,-53.35,68.13 KB,31.78 KB,85
TROG/shared/22-girl-at-table.webp,webp,83528,40238,-43290,-51.83,81.57 KB,39.29 KB,85
TROG/shared/22-girl-on-table.webp,webp,75762,35918,-39844,-52.59,73.99 KB,35.08 KB,85
TROG/shared/22-girl-squatting.webp,webp,77444,36972,-40472,-52.26,75.63 KB,36.11 KB,85
TROG/shared/23-girl-kick-apple.webp,webp,73440,39604,-33836,-46.07,71.72 KB,38.68 KB,85
TROG/shared/23-horse-eat-apple.webp,webp,165812,88162,-77650,-46.83,161.93 KB,86.10 KB,85
TROG/shared/23-man-eat-apple.webp,webp,56362,28622,-27740,-49.22,55.04 KB,27.95 KB,85
TROG/shared/23-woman-eat-dinner.webp,webp,111748,60704,-51044,-45.68,109.13 KB,59.28 KB,85
TROG/shared/24-dog-carry-bag.webp,webp,73412,37270,-36142,-49.23,71.69 KB,36.40 KB,85
TROG/shared/24-woman-carry-bag.webp,webp,66234,35008,-31226,-47.14,64.68 KB,34.19 KB,85
